| end of split  79 / 80 | epoch   6 | time: 355.92s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  80 / 80 | epoch   6 | time: 354.54s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   1 / 80 | epoch   7 | time: 353.98s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   2 / 80 | epoch   7 | time: 354.60s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   3 / 80 | epoch   7 | time: 355.93s | valid loss  0.74 | valid ppl     2.09 | learning rate 5.0000
| end of split   4 / 80 | epoch   7 | time: 355.01s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   5 / 80 | epoch   7 | time: 355.11s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   6 / 80 | epoch   7 | time: 355.60s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   7 / 80 | epoch   7 | time: 355.20s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   8 / 80 | epoch   7 | time: 353.67s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split   9 / 80 | epoch   7 | time: 354.04s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  10 / 80 | epoch   7 | time: 355.28s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  11 / 80 | epoch   7 | time: 354.21s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  12 / 80 | epoch   7 | time: 354.16s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  13 / 80 | epoch   7 | time: 354.25s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  14 / 80 | epoch   7 | time: 355.90s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  15 / 80 | epoch   7 | time: 354.81s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  16 / 80 | epoch   7 | time: 354.11s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  17 / 80 | epoch   7 | time: 354.65s | valid loss  0.73 | valid ppl     2.08 | learning rate 5.0000
| end of split  18 / 80 | epoch   7 | time: 354.51s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  19 / 80 | epoch   7 | time: 354.39s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  20 / 80 | epoch   7 | time: 354.92s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  21 / 80 | epoch   7 | time: 354.83s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  22 / 80 | epoch   7 | time: 354.30s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  23 / 80 | epoch   7 | time: 354.19s | valid loss  0.73 | valid ppl     2.08 | learning rate 1.2500
| end of split  24 / 80 | epoch   7 | time: 354.43s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  25 / 80 | epoch   7 | time: 355.13s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  26 / 80 | epoch   7 | time: 354.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  27 / 80 | epoch   7 | time: 355.15s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  28 / 80 | epoch   7 | time: 354.31s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  29 / 80 | epoch   7 | time: 355.48s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  30 / 80 | epoch   7 | time: 354.52s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  31 / 80 | epoch   7 | time: 353.73s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  32 / 80 | epoch   7 | time: 354.01s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  33 / 80 | epoch   7 | time: 353.54s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  34 / 80 | epoch   7 | time: 354.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  35 / 80 | epoch   7 | time: 354.41s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  36 / 80 | epoch   7 | time: 354.30s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  37 / 80 | epoch   7 | time: 353.71s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  38 / 80 | epoch   7 | time: 354.97s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  39 / 80 | epoch   7 | time: 352.99s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  40 / 80 | epoch   7 | time: 354.28s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  41 / 80 | epoch   7 | time: 354.54s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  42 / 80 | epoch   7 | time: 353.36s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  43 / 80 | epoch   7 | time: 354.37s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  44 / 80 | epoch   7 | time: 353.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  45 / 80 | epoch   7 | time: 352.73s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  46 / 80 | epoch   7 | time: 354.23s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  47 / 80 | epoch   7 | time: 354.49s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  48 / 80 | epoch   7 | time: 353.99s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  49 / 80 | epoch   7 | time: 353.85s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  50 / 80 | epoch   7 | time: 352.93s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  51 / 80 | epoch   7 | time: 354.93s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  52 / 80 | epoch   7 | time: 353.42s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  53 / 80 | epoch   7 | time: 353.93s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  54 / 80 | epoch   7 | time: 354.71s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  55 / 80 | epoch   7 | time: 354.37s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  56 / 80 | epoch   7 | time: 354.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  57 / 80 | epoch   7 | time: 354.72s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  58 / 80 | epoch   7 | time: 354.30s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  59 / 80 | epoch   7 | time: 355.46s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  60 / 80 | epoch   7 | time: 354.29s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  61 / 80 | epoch   7 | time: 354.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  62 / 80 | epoch   7 | time: 354.62s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  63 / 80 | epoch   7 | time: 353.64s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  64 / 80 | epoch   7 | time: 354.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  65 / 80 | epoch   7 | time: 353.73s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  66 / 80 | epoch   7 | time: 354.12s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  67 / 80 | epoch   7 | time: 353.02s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  68 / 80 | epoch   7 | time: 353.73s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  69 / 80 | epoch   7 | time: 354.94s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  70 / 80 | epoch   7 | time: 354.33s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  71 / 80 | epoch   7 | time: 353.72s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  72 / 80 | epoch   7 | time: 355.29s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  73 / 80 | epoch   7 | time: 355.04s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  74 / 80 | epoch   7 | time: 355.64s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  75 / 80 | epoch   7 | time: 353.90s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  76 / 80 | epoch   7 | time: 355.12s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  77 / 80 | epoch   7 | time: 354.22s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  78 / 80 | epoch   7 | time: 354.72s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  79 / 80 | epoch   7 | time: 353.55s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  80 / 80 | epoch   7 | time: 355.66s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   1 / 80 | epoch   8 | time: 353.22s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   2 / 80 | epoch   8 | time: 354.43s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   3 / 80 | epoch   8 | time: 355.38s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   4 / 80 | epoch   8 | time: 353.96s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   5 / 80 | epoch   8 | time: 354.20s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   6 / 80 | epoch   8 | time: 355.13s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   7 / 80 | epoch   8 | time: 354.23s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   8 / 80 | epoch   8 | time: 355.51s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split   9 / 80 | epoch   8 | time: 354.34s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  10 / 80 | epoch   8 | time: 354.96s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  11 / 80 | epoch   8 | time: 354.69s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  12 / 80 | epoch   8 | time: 353.69s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  13 / 80 | epoch   8 | time: 355.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  14 / 80 | epoch   8 | time: 354.74s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  15 / 80 | epoch   8 | time: 354.64s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  16 / 80 | epoch   8 | time: 354.87s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  17 / 80 | epoch   8 | time: 354.29s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  18 / 80 | epoch   8 | time: 353.25s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  19 / 80 | epoch   8 | time: 354.23s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  20 / 80 | epoch   8 | time: 353.35s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  21 / 80 | epoch   8 | time: 353.60s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  22 / 80 | epoch   8 | time: 354.68s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  23 / 80 | epoch   8 | time: 354.32s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  24 / 80 | epoch   8 | time: 355.81s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  25 / 80 | epoch   8 | time: 355.58s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  26 / 80 | epoch   8 | time: 354.82s | valid loss  0.73 | valid ppl     2.07 | learning rate 1.2500
| end of split  27 / 80 | epoch   8 | time: 353.59s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  28 / 80 | epoch   8 | time: 353.30s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  29 / 80 | epoch   8 | time: 354.23s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  30 / 80 | epoch   8 | time: 354.71s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  31 / 80 | epoch   8 | time: 353.12s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  32 / 80 | epoch   8 | time: 354.77s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  33 / 80 | epoch   8 | time: 353.81s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  34 / 80 | epoch   8 | time: 355.36s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  35 / 80 | epoch   8 | time: 354.97s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  36 / 80 | epoch   8 | time: 353.94s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  37 / 80 | epoch   8 | time: 355.14s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  38 / 80 | epoch   8 | time: 355.95s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  39 / 80 | epoch   8 | time: 355.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  40 / 80 | epoch   8 | time: 354.36s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  41 / 80 | epoch   8 | time: 354.76s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  42 / 80 | epoch   8 | time: 355.04s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  43 / 80 | epoch   8 | time: 355.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  44 / 80 | epoch   8 | time: 354.68s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  45 / 80 | epoch   8 | time: 355.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  46 / 80 | epoch   8 | time: 354.78s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  47 / 80 | epoch   8 | time: 354.24s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  48 / 80 | epoch   8 | time: 354.59s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  49 / 80 | epoch   8 | time: 353.65s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  50 / 80 | epoch   8 | time: 354.70s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  51 / 80 | epoch   8 | time: 354.09s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  52 / 80 | epoch   8 | time: 354.49s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  53 / 80 | epoch   8 | time: 353.38s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  54 / 80 | epoch   8 | time: 353.41s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  55 / 80 | epoch   8 | time: 353.94s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  56 / 80 | epoch   8 | time: 354.91s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  57 / 80 | epoch   8 | time: 354.13s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  58 / 80 | epoch   8 | time: 354.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  59 / 80 | epoch   8 | time: 354.97s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  60 / 80 | epoch   8 | time: 355.15s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  61 / 80 | epoch   8 | time: 355.01s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  62 / 80 | epoch   8 | time: 353.40s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  63 / 80 | epoch   8 | time: 354.05s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.3125
| end of split  64 / 80 | epoch   8 | time: 354.53s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  65 / 80 | epoch   8 | time: 354.21s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  66 / 80 | epoch   8 | time: 355.01s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  67 / 80 | epoch   8 | time: 354.00s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  68 / 80 | epoch   8 | time: 355.17s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  69 / 80 | epoch   8 | time: 355.42s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  70 / 80 | epoch   8 | time: 353.85s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  71 / 80 | epoch   8 | time: 354.86s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  72 / 80 | epoch   8 | time: 353.70s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  73 / 80 | epoch   8 | time: 354.21s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  74 / 80 | epoch   8 | time: 353.86s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  75 / 80 | epoch   8 | time: 354.28s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  76 / 80 | epoch   8 | time: 354.77s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  77 / 80 | epoch   8 | time: 354.30s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  78 / 80 | epoch   8 | time: 354.20s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  79 / 80 | epoch   8 | time: 353.96s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split  80 / 80 | epoch   8 | time: 354.24s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   1 / 80 | epoch   9 | time: 352.96s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   2 / 80 | epoch   9 | time: 355.62s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   3 / 80 | epoch   9 | time: 356.12s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   4 / 80 | epoch   9 | time: 354.54s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   5 / 80 | epoch   9 | time: 353.80s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0781
| end of split   6 / 80 | epoch   9 | time: 354.59s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split   7 / 80 | epoch   9 | time: 354.16s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split   8 / 80 | epoch   9 | time: 354.07s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split   9 / 80 | epoch   9 | time: 352.94s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  10 / 80 | epoch   9 | time: 354.72s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  11 / 80 | epoch   9 | time: 353.93s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  12 / 80 | epoch   9 | time: 354.44s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  13 / 80 | epoch   9 | time: 354.44s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  14 / 80 | epoch   9 | time: 354.99s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  15 / 80 | epoch   9 | time: 356.10s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  16 / 80 | epoch   9 | time: 363.60s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0195
| end of split  17 / 80 | epoch   9 | time: 367.71s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  18 / 80 | epoch   9 | time: 368.59s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  19 / 80 | epoch   9 | time: 358.51s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  20 / 80 | epoch   9 | time: 356.44s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  21 / 80 | epoch   9 | time: 357.07s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  22 / 80 | epoch   9 | time: 361.63s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  23 / 80 | epoch   9 | time: 361.51s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  24 / 80 | epoch   9 | time: 365.64s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  25 / 80 | epoch   9 | time: 364.52s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  26 / 80 | epoch   9 | time: 368.56s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  27 / 80 | epoch   9 | time: 371.86s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0049
| end of split  28 / 80 | epoch   9 | time: 369.10s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0012
| end of split  29 / 80 | epoch   9 | time: 364.99s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0012
| end of split  30 / 80 | epoch   9 | time: 366.31s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0012
| end of split  31 / 80 | epoch   9 | time: 367.73s | valid loss  0.73 | valid ppl     2.07 | learning rate 0.0012
